,id,name
271,97351bd3-0073-411d-be12-ab2b897e2589,Geschäft für Modeaccessoires
272,96b60e8d-2a59-47b7-919b-d600c7bc95e4,Hochzeitsservice
273,cfbcb099-dd62-4f30-80dd-faaebf158c85,Veranstaltungstechnik-Dienstleistung
274,66ef4e37-9b8e-4ebd-a792-84acadedafd2,Sanitätshaus
275,b11cb524-6303-409d-a43d-c048e6b21be6,Wirtschaftseinrichtung
276,437695aa-87e5-4a33-b183-75707c0cda7c,Fluss
277,e1abfbd0-9b5c-4ef0-aa42-e3f173fa1881,Massagepraxis
278,f8b2200b-e9ac-459a-a00d-3fa96a83c5bd,Volkshochschule
279,0dfc1d28-8fba-46ec-838d-f0b81ae13f7b,Baumarkt
280,e0f071ad-873e-4fcd-ba8f-5967205c9c69,Musikveranstalter
281,5ae94a1b-253e-42dd-b0d6-14e8acf72b3e,Standesamt
282,2631f85c-8d1c-4c52-8ed2-a65366cc45db,Industriedenkmal
283,4d38a60a-a625-4c74-ab1d-5384d7c54e89,Fotofachgeschäft
284,ecaa7162-5365-42fb-b3e2-35775eeb1708,Hochzeitsplaner
285,e63fa4d3-b68c-4527-9eb5-c1019508528e,Unverpacktladen
286,03108aba-68fa-4790-8f2e-0e94cf2188d6,Spirituosenhandel
287,1e9fa46f-10d3-4dc3-92d8-96b7c41d778e,Architekt
288,d0de84af-1492-4a0c-b262-5c6d097f3169,Messe- / Kongresszentrum
289,655e0457-68c2-4576-88ea-0eab45308922,Haushaltswarengeschäft
290,0b803dec-48ab-412f-9965-83615a1da382,Wissenschaftsmuseum
291,34bc4aa4-234f-43e8-97a2-37bcd2ef8a21,Jugendtreff
292,ae657126-b74e-4684-95a5-25f3891d01e1,Feinkost/Delikatessengeschäft
293,6e069668-f384-4ca0-84fe-6c234f6e8a7b,Künstler/in
294,96fa3379-0587-43a4-9e8c-2e31598244a8,Wellnesscenter
295,d3856c31-5968-4ff4-87d4-9ee3b52fd006,Gesundheitsanbieter
296,5bf914ef-70fc-47e0-bae5-89aec5c5db05,Verleihservice
297,73362bad-cfbc-4a72-ae81-09d57a07494a,Naturkundemuseum
298,0a4b621f-633e-48ff-88c7-392a4c981a63,Musiker/in
299,2d2c00d2-80cb-454d-b034-5e19e59574b1,Sportanlage
300,1b859287-82bc-47e2-b0be-41ab5d7cf747,Personal Training
301,ce37e3df-d9b5-4448-80ad-610c231ebe97,Trattoria/Osteria
302,ac4682d9-6182-4cf3-b87e-e62842da4f24,Journalist/in
303,0667ecb7-52e5-43a4-bfcb-eed8c2267877,Kunstgalerie
304,c0e3f700-1a47-4e14-9715-97d57fe50f0e,Friedhof
305,7ece00ee-c25a-4ec7-b1c7-06062e8cfd4e,Coworking Space
306,4ad30a97-62d2-4409-bffb-22352b34f219,Boutique
307,16584515-fa82-439f-8477-f63857a69292,Sprachschule
308,d4b132a8-1459-4713-812a-f752247ae0be,Freilichtbühne
309,7325f820-2af2-4a73-a4ff-5ea8ea985940,Geschenkladen
310,ace4ed6e-ee2f-4e61-8181-ae2ae4407f88,Tourenveranstalter
311,378e3ed6-7658-4761-b144-441ab34aebf3,Landkreis
312,5512e508-cec4-4293-88b0-85e32c1a1085,Landratsamt
313,b5680e6c-19ea-49c2-9083-8de3b197d48f,Freizeitpark
314,fd1b1690-2514-4630-9653-27cfa6a1194d,Seminar-/Tagungshotel
315,f2772201-0d02-4618-8aa9-f2bfa56f0079,Bogenschießanlage
316,996d35a9-6b2d-4d62-be4a-a0ddd91e162c,Schlucht
317,e256334f-a0d9-47d4-82b6-6df21393de5d,Discounter
318,8eb047e1-1385-456d-bea0-4d7ae4a6a7ea,Taxistand
319,0800f052-4986-48c7-adca-2a9ee34a3340,Trimmdichpfad
320,bedb60aa-39e2-3293-a1bb-50c4297b56c1,Ferienstraße
321,21fe58b9-0e22-4b00-ad68-fcfe3ee3f74f,Skiverleih
322,91ef9387-ec4d-4a10-86f7-5e804b3ed397,Weinberg
323,66c510f3-4af9-4b5a-b808-0c3a4972d497,Dom
324,35247558-d676-4af8-9559-622e34479840,Industrie- und Werksbesichtigung
325,32866937-a78b-4201-86c8-cad8882203eb,Moorgebiet
326,27c29d65-2987-496b-8a7a-55f5bd8b785d,Insel
327,7cd05575-5c51-462a-aa5e-bfd9eb8bc1f6,Flug- und Landeplatz
328,bd8c3676-d1ca-498b-9b06-4df24c80447a,Hockeyfeld
329,b17cd38a-bbaf-4ae6-adea-79231543888c,Reinigungsdienst
330,bc1555b9-8ccc-49d3-a731-18c756a95212,Schauspieler/in
331,df94f678-4710-4b59-b09c-4936d811c642,Kinderbekleidungsgeschäft
332,17ff3061-fb56-44d8-8aa0-2a6a1711a760,Freilichtmuseum
333,083c4671-f484-4bca-a23c-d614d589afd7,Transportservice
334,eba363f1-a9bd-4f79-825c-fd90c9792ded,Planetarium
335,481043fe-0808-4329-b153-aec2e11206d2,Bauernhof
336,92be821b-38cd-486e-bfe7-24a1b280fba0,Wildgehege
337,ee91a1a7-c488-4b64-a2bd-ffe980022775,Fußballplatz
338,976a0dc9-6eff-3108-893b-f59d175942c8,Bootstour
339,f5ae0688-880b-3019-ba7c-bd78ec71936d,Nordic Walking Tour
340,dffe4cdf-4a07-4202-874e-9ab15110e587,Falknerei
341,67e53187-bba0-4ba3-b984-8224042a8546,Badestelle
342,dccb3312-2a61-44c9-af05-d0af06ca9fe3,Wassersportschule
343,eef2c3e1-cc06-435a-83c1-2249d2d292eb,Autowerkstatt
344,d2e209a3-2997-4910-9e01-0ff1260f595e,Bouleplatz
345,cb6d5694-ee34-4123-9352-47d8472bf7d0,Heilpraktiker
346,96fd7d5b-c413-4d15-8da5-9fcdca667793,Geschäft für Outdoorausrüstung
347,1fd54732-53a1-40a3-8e03-bc89c2b7929a,Naturfreundehaus
348,a3ac4ea1-c281-4451-a463-32735778649a,Lokaler Experte/in
349,4c965271-06cf-4638-b048-c8bd5d07b1f4,Natur- und Landschaftsführer/in
350,2af2f8e1-9cd7-46f0-8e86-b87624a5db95,Kräutergarten
351,419431d4-b470-11ee-a498-00163e2945d0,Hersteller
352,7ba701e7-1ccd-4e04-9ce3-fa2715f566e0,Tal
353,39b8e048-0c77-4577-bf72-fbb0ed85a563,Hütte
354,35129228-ea01-41bf-837b-8d01f7e9ed70,Biotop
355,a00b7ef2-79de-43c2-bc18-fa8f9c1cbcc3,Gartencenter
356,2ef7823f-b7d6-4af4-a9e3-4a30016afd9f,E-Bike Service
357,dcfe33bc-0087-4d0f-9d0c-a4bc7b6ab990,Staudamm
358,5c8b66e3-79da-4c46-8690-a9c3a5d34ced,Stockschießen
359,1fa3aed8-4e45-3d8d-b1cb-e8a762a17a8b,Radfernweg
360,7e9d5f8e-fc8a-4a9e-a6f5-0b35e3c8f233,Kletterfels
361,50cc4f4a-c069-43af-8596-7e8e421ffab8,Hütte
362,00eeb118-021f-45fc-be68-e541fbdc4ebb,Biergarten
363,7d863dc6-c0af-4ca4-b786-02d557311be7,Kartbahn
364,75e5ebdc-7db8-47b5-ab1b-e4e109d5273b,Vereinsheim
365,a2cea18b-2145-447f-8dfe-1274712e7558,Flugschule / Rundflüge
366,be0c1e6c-dea1-4ff2-8f72-482240686808,Tourismusorganisation
367,d289c626-793f-4875-b427-e32330de504e,Bauernhof
368,a368dfa7-f325-468d-801f-caf225fc3cd3,Stadion
369,f239d63d-d4a7-411f-bd9b-7579375f50ae,Eissporthalle
370,1da29bbf-2327-466b-a2ba-93cdbd8119ff,Skisprungschanze
371,72cbd116-432f-4e3f-9cc6-f4860c5f2e9d,Hostel
372,704622be-fa3a-4f10-9741-cd5c6657755e,Schule
373,42b5babd-6207-4ca9-9de4-1db487d457f2,Trailrunning
374,531fd1c6-a8aa-40f2-bc48-b9bf1ea3fdb7,Reiterhof
375,6bd92075-79a2-47b5-8198-84e7b18c0cd2,Hochseilgarten
376,52b3355c-546b-4808-8080-214c7b96e849,Outlet Store
377,c144caa4-6e01-4f7d-8748-a4576e4548af,Lichtung
378,bbe18308-b8ad-415c-aa9b-f888ebf09549,Kugelbahn
379,635ee83f-e51f-42ea-92bc-2af03bd6a88d,Münster
380,8f1750e4-a69b-4810-a894-501728597d2b,Initiative
381,7d244a21-18ec-4bfc-aa44-0996c615191f,Musikschule
382,3b2e3525-15e3-4932-be3a-7ddcf07eb50b,Chor
383,66dc51bc-c02b-4e71-8a34-f2a398b44962,Rechtsdienstleistungen
384,d97c2df9-28f4-457f-9bc0-249c6cc0c047,Orchester
385,4631e31f-d044-4d13-9d63-7595db8601a1,Musikverein
386,fb8e69cc-8dc5-4a75-bfe7-b9bd51b2c878,Akademie
387,3fbbdbc1-5916-483f-ace7-7835be692e03,Tagungshaus / Tagungsräume
388,e4088917-b213-482b-a129-736d0223133f,Hängebrücke
389,c5c06d6d-c8c7-4264-9767-46843d147309,Familien-/Gruppenhaus
390,d8a9aaf4-64ca-4a76-8eb7-b557c5d4a939,Getränkehersteller
391,a046ee7f-94b0-4c04-a812-6eef8c8d61aa,Nagelstudio
392,190f1406-48e4-41b1-ba3c-d552b2c1a2fc,Obstbauernhof
393,14c6b67c-7330-4c21-944c-70d3d3f7fc66,Kindergarten
394,13e485e5-2e8e-4a69-bbaa-210802f48d46,Freiwilliger Helfer/in
395,927b28ef-5f04-4f96-9735-6e3b8a5572f9,Souvenirladen
396,d085dfa7-613c-485c-a111-04682546f797,Nostalgie-/Freizeitbahn
397,c5cbd5fe-2fb6-11ee-b7d1-e19c89eddb1e,Fahrradabstellanlage
398,c48e52f3-f17b-419b-a3fa-8534d34c2d7b,Ergotherapeut
399,0c06834e-3862-4524-ab7f-6830deb0878f,Ausstellungsraum / -haus
400,d93e10e8-8489-4d13-a17a-9cd87ccfcfd1,Raststätte
401,587017af-5df0-415b-81fd-74a0a500a235,Schifffahrt
402,4e777a95-7ee6-4953-ba85-750bcf6c09fa,Fachhandel
403,a566cbd6-0344-477a-ab75-2b1ca8901d88,Lederwarengeschäft
404,3e0c62b4-04b5-41bd-83e5-48bc1e50f53e,Antiquitätengeschäft
405,9cff98bd-d08a-4ad4-9d90-68e6383289a6,Tennisschule
406,493c69ee-3f9f-40b5-8731-f9ec4836a7bf,Pop-up Restaurant
407,686905f7-d500-4604-aabd-02f84e162f13,Tierarzt
408,cb1eda52-0241-4771-bd98-02e6acdcc5cc,Buddhistischer Tempel
409,0c7076ff-253c-41c6-8d73-50a1ac73dd7b,Strandbar
410,1c4962b3-1b40-4532-b5d9-9231b25b81d4,Einkaufsstraße
411,3d3f72d3-0a36-4c88-8c4f-892b2d27441f,Grill-/Steakhaus
412,bf8edffb-9ec4-4606-a2e7-e2762dbfccae,Strandbad
413,b0168ff4-2d5d-42f0-9afe-9c8365d4d4cd,Uferanlage/Promenade
414,648bddd7-52ac-4c6d-9ea0-9bcc189597f7,Mediahaus
415,fa4998f9-36d7-44d2-bf1a-c9215472a246,Fischerei
416,3e2fb6ff-510b-4877-b569-433927fbaa68,Lounge
417,ddf6e8ce-beed-465b-b9b8-796672a6c17a,Waschsalon
418,736557e7-470a-4715-b09f-8d08f9dc3b45,Universität
419,7e4e2974-18a3-4339-973f-20529a1794fe,Gemeinnützige Organisation
420,70fc2e73-1ad7-4e08-b479-9627c4e04fec,Systemgastronomie
421,3ef932c8-4dbe-4877-a7ba-9dbac255ed98,Pub
422,04f160cd-39b9-4eb6-ae14-f81be22c80cb,Diskothek/Club
423,71cbc1c8-9cf8-4dd8-b999-8cb8ed537143,Hafen
424,525c072d-6d88-3238-b9f0-ea62266065ba,Fischrestaurant
425,dc5812f1-1682-45eb-a267-f2f35bd89ce9,Moschee
426,d888b426-4924-4342-a181-eda7324042dc,Crêperie
427,fb48d509-dae8-47cd-a45d-4b159d7b36de,Fahrschule
428,d47dfcfb-a6c8-47e4-a062-47574baccfbe,Möbelvermietung
429,9f98759f-ad49-4a0a-9913-a01e283f704f,Kinderbetreuung
430,e364fb0a-b4cd-4c18-a6d7-eed4dd2995dd,Küste
431,374f283e-3bc1-464f-8aef-2ccc38e323c9,Aquarium
432,4cde0283-8b5f-42ce-afe5-cdccf42ba4bb,Bestattungsinstitut
433,03f4e8f3-a462-484c-8cb8-dcbea925096d,Käserei
434,8ebd64cc-1f7d-4e38-b771-d1aee5c3cd08,Langlaufzentrum
435,75115148-621d-4de6-8bcf-363e094245ec,Historische Persönlichkeit
436,ac326ae5-6030-487a-b48a-4b448162730a,Wohnmobil-Tour
437,1f117e6c-8e0c-41ca-8df7-3e8ad2435b57,Kreuzweg
438,3bb021de-8691-468a-a5af-8ed147e60b98,Naturerlebnisraum
439,455fbb21-564a-4ed1-a098-fc4bcf96ca67,Ticketverkaufsstelle
440,4ee656bc-d982-4c23-b8dd-8e81564a039e,Verleih für Sportausrüstung
441,ef8f36b1-6dd0-427d-b26a-cb6c733fcdda,Wassersportstützpunkt
442,b27223c5-7b22-4f55-8fc6-b94ee650ae56,Naherholungsgebiet
443,f67462a5-ce45-436a-bd95-d0f311d69b45,Baum
444,3680a5a8-72c6-3233-9fbd-405f5fc8c4da,Joggingstrecke
445,d4f36e0e-3ead-479e-a2e4-ce2003b6f1c4,Rehaklinik
446,91341bbf-05d4-40ba-a056-9909e721c6d7,Geocachingroute
447,b8d5b81c-834b-4392-a227-264a87684595,Pflegeheim
448,4cb00815-73c5-4af8-893f-3afd5d8dda6e,Bikeguide
449,2f720038-b152-11ee-ad6e-00163e2945d0,Naturbesonderheit
450,6efe61d9-7757-4e50-915d-4bdcbb7230e0,Naturdenkmal
451,b96132ed-1ce9-4355-b0d5-638c00a25b0a,Psychiatrische Versorgung
452,959da190-0c3f-43ab-bb3f-efda8f41c4c5,Trachtengeschäft
453,f954bc9f-f50a-48ee-8530-fcb98abaf69c,Schreiner
454,28009a59-95c4-4641-825e-5821fd824388,Schankraum
455,7d8093e4-b869-4892-bdcb-b8b2af0551a2,Kurpension
456,1bf4b029-20bc-4b66-b826-d242c0049c48,Winzerhof
457,82ad3235-f49a-459c-9dca-54692eb87182,Galerie für Fotografie
458,45ed396d-a5e1-4025-9795-b8a1e3a2eb8a,Konzerthaus
459,dc168ea5-8c7f-47ff-b352-efa8a94e80ec,Recyclinghof
460,e28e4003-ffd0-4787-8134-4dd4cf7e7b71,Reiseveranstalter
461,e5eb22c0-1d9d-490a-b761-d847628a6d05,Tempel
462,049fd5ef-db23-4dea-ba01-aceda5653410,Skipiste
463,590d1449-8cab-46e1-b852-56d46f0895d6,Hörgeräteakustiker
464,22c5e1c0-c93b-4ddd-8577-e3c2db666019,Stocherkahn
465,6d4ce152-4344-4cf3-b04a-7b4972352076,Naturpark
466,31a20e6b-55d2-4122-9ca5-c22fad867996,Handwerker
467,eaa358ee-69b6-4596-8762-4251474f4263,Wanderheim
468,471d32f8-e67b-4106-a4ec-c8aa8f9cb372,Biosphärenreservat
469,bc96f4c2-b575-49d1-a27c-bed41f07d651,Bikeschule
470,065d244d-ae30-4ae5-9a43-ea9df20360bb,Basketballplatz
471,51b831be-c8f0-49c2-823e-680b2f913c2e,Verkehrs- / Logistikdienstleister
472,0ac1950e-023f-304f-88b6-680cdc5b92be,Klettersteig
473,ecb8a865-1797-441a-9e9a-a1f0166b9195,Teestube
474,43a55775-d84c-4c4c-bf62-f6b9c6c3a115,Baumwipfelpfad
475,f27710ec-0b01-4751-9d46-97346e0fa28e,Skiguide
476,832677a1-bf43-4f9c-8db4-83e7b74511e5,Motel
477,f455f295-70de-4654-9ef3-7c2b7b5970f7,Genuss-Guide
478,81be4902-de14-4d20-be04-95c7efacbca2,Ehemaliger Truppenübungsplatz
479,84612ed9-f3c0-4d7b-b2bd-66d6a5b7cab4,Flugplatz
480,200c1fc0-52f7-11ee-b3a2-73f14f602c2a,Pass
481,7445444e-8ac4-4f66-a675-411c875fde9b,Synagoge
482,c0696920-2d1d-461b-a321-0daadf206b51,Straßenbahnhaltestelle
483,9206dd2f-0671-4a2b-bea7-6535310f71f6,Verkehrsübungsplatz
484,03105190-51cb-432e-a6a5-b2f014da3f0d,Kochschule
485,00632526-a779-41a2-9ffa-f7987de6d514,Haus des Gastes
486,11daa5bf-c8a5-49cd-b964-ff33bd7e7e54,Hundewiese
487,62e0167f-b228-472e-bfac-04ec047c0580,Irrgarten
488,165ff43e-3071-4997-bc1a-d52b86a3720c,Kurmittelhaus
489,eebcdefb-13a1-4384-8044-346e395074ee,Sommerrodelbahn
490,c6d62af8-73de-4a2c-9232-41e8bd48fe7f,Landschulheim
491,e9535673-5e6d-4ca6-80d0-9a8b6ffdd459,Ensemble
492,fcc2ae74-21e1-3523-a884-5bc4e9d3439a,Kajak-/Kanutour
493,06fec83e-c4f5-453f-af45-f795fc755e0a,Teich
494,81fbf6af-7fe1-4854-bb5c-6dd4be9b509f,Übungshang
495,7a83e4db-4483-4527-a6e3-34f6c8596d2b,Snowpark
496,73e58619-2fab-4a2b-943e-73b1606f2d27,Regierungsgebäude
497,4bb2ad8a-9a8a-11ee-96b0-00163e2945d0,Secondhand Geschäft
498,eeede5b4-18d9-11ef-a894-00163e2945d0,Anbaugebiet
499,2e077cbc-c228-439a-ab1c-725d09033bce,Schrein
500,4cfded3c-6342-4b66-ae18-05b91c8350d4,Bergsportschule
501,bdde001a-0309-40ac-9e71-2c9898996329,Yachtclub
502,51b7b819-1ec3-465b-8ac0-cb866a8ab59a,Bahn
503,e43047d0-95b7-45e6-919e-aaecfba6c041,Schleuse
504,b25d2456-a01e-4b95-a8fa-f9c02351fa5e,Zahnarzt
505,c6251673-14f6-41e7-b25e-dee63265c5b0,Notfallambulanz
506,d47d9638-4ba0-4149-add5-da06c4350d10,Logopäde
507,e3087a8a-0f79-4420-97f7-ce6d5efa5dcf,Podologe
508,11e1b385-8d78-4015-afcc-c4d82ca63144,Computergeschäft
509,6d7e3284-576a-4c8f-9906-100f64430bba,Kutschfahrt
510,55540376-9ce2-43ca-b210-b2cc7a17d997,Briefkasten
511,1cfd23ea-12b2-3675-b2bc-d7e7ac756b6c,Inline Skating Tour
512,59697b23-c59e-423c-b94c-2974d4b84122,Autor/in
513,f92e0a58-aaa0-41c0-b308-7ce85fe33228,Zirkus
514,d9aa00d1-785c-30c9-a1a7-d589acc2a806,Reittour
515,dea17c93-5b3a-433b-87f2-833047e61362,Canyoningführer/in
516,b6c83b35-56bf-4d81-a426-0fea9fba38d1,Nationalpark
517,0fab0565-8116-4b33-9ff4-25f42d7e0e07,Flughafen
518,ad6afed4-7b01-4b7d-aeea-3df577a8d8fc,Skiroute
519,a161cf38-a846-48f6-85ad-847438985453,Skiguide
520,3b19b302-ffd5-44b5-8c68-77c2d77e5a97,Tänzer/in
521,9d8d3428-5984-47fe-b8bf-471a8dfcf506,Skilehrer/in
522,5348305c-4587-35ea-b0f1-ce5b06634853,Skitour
523,e3dda44f-5043-462f-aecd-78246d24276c,Sänger/in
524,19adabd4-abd0-442f-96d0-b51bae7dea22,Fischmarkt
525,d9ab5a56-cc85-328d-af28-1aeb3d620ea9,Bergtour
526,8a78311b-edcc-4a40-a350-96b86c202c67,Skigebiet
527,4186a72d-bddf-4cd5-91c6-6958e085c24c,Filmemacher/in
528,ebdb7086-008c-4c51-8880-3f4c38acd11b,Kathedrale
529,484ab1fe-f507-4c6e-91fa-9c3ec8682dbb,Kurheim
530,fda51c79-4ca7-4512-ae3b-8ac468102f0f,Weinlage
531,0a2cc020-960e-4b48-840c-df142a251c8e,Ernährungsberatung
532,87457f5c-8e47-490c-94b3-3f8e131c1da9,Billiardhalle
533,36b47497-2d8d-4e0e-a41b-83251e131179,Modellflugplatz
534,04bc277b-93c7-4996-b1c0-512a435b403e,U-Bahn Station
535,25f90e19-5ed0-44cf-8f75-012c434624e7,Sportler/in
536,6e490512-53ae-454b-967e-4d1da7bce63a,Junge Designer
